Platform,Category,UserRecordType,Title,Country,ReleaseType,Publisher,Developer,Genre,CreatedAt,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Notes,Tags,metacritic
"Sony PS Vita","Games","Owned","Persona 4 Golden","United States of America","Official","Atlus Co., Ltd.","Atlus Co., Ltd.","Action, Adventure, RPG","14 abr 2021","Boxed","20,48","27,27","48,97","27,27","-1.0",1.0,1.0,?,"","","93",
"Sony PS Vita","Games","Owned","PlayStation All-Stars Battle Royale","United States of America","Official","Sony Computer Entertainment America","Superbot Entertainment","Fighting","14 abr 2021","Boxed","12,91","15,5","28,03","15,5","-1.0",1.0,1.0,?,"","","75",
"Sony PS Vita","Systems","Owned","PlayStation Vita Slim System [White]","Japan","Official","Missing Field","Missing Field","Missing Field","5 ago 2021","CIB","110,5","223,51","257,07","223,51","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PS Vita","Games","Owned","Ragnarok Odyssey","United States of America","Official","XSEED Games","Game Arts","Action, RPG","14 abr 2021","Boxed","12,96","15,94","26,57","15,94","-1.0",1.0,1.0,?,"","","66",
"Sony PS Vita","Games","Owned","Rayman Legends","United States of America","Official","Ubisoft Entertainment","Ubisoft Montpellier","Platformer","14 abr 2021","Boxed","19,1","23,99","31,21","23,99","-1.0",1.0,1.0,?,"","","87",
"Sony PS Vita","Games","Owned","Rayman Origins","United States of America","Official","Ubisoft Entertainment","Ubisoft Montpellier","Platformer","14 abr 2021","Boxed","19,17","20,48","31,34","20,48","-1.0",1.0,1.0,?,"","","88",
"Sony PS Vita","Games","Owned","Reality Fighters","United States of America","Official","SCEA","Novarama","Fighting","23 sept 2024","CIB","9,49","12,23","14,21","12,23","-1.0",1.0,1.0,1.0,"","","54",
"Sony PS Vita","Games","Owned","Resistance: Burning Skies","United States of America","Official","Sony Computer Entertainment America, Inc.","Nihilistic Software","Action, First-person shooter","14 abr 2021","Boxed","20,5","29,14","39,39","29,14","-1.0",1.0,1.0,?,"","","60",
"Sony PS Vita","Games","Owned","Senran Kagura: Estival Versus","United States of America","Official","Marvelous","Tamsoft Corporation","Beat 'em up","23 sept 2024","CIB","35,5","38,57","57,43","38,57","-1.0",1.0,1.0,1.0,"","","71",
"Sony PS Vita","Games","Owned","Shantae: Half-Genie Hero [Risky Beats Edition]","United States of America","Official","WayForward Technologies","WayForward Technologies","Action, Platformer","14 abr 2021","CIB","34,04","45,19","51,54","45,19","-1.0",1.0,1.0,1.0,"","","82",
"Sony PS Vita","Games","Owned","Shinobido 2: Revenge of Zen","United States of America","Official","Bandai Namco Entertainment","ACQUIRE","Action, Stealth","18 jul 2021","Boxed","32,35","37,97","69,06","37,97","-1.0",?,?,?,"","","55",
"Sony PS Vita","Games","Owned","Silent Hill: Book of Memories","United States of America","Official","Konami Digital Entertainment, Inc.","WayForward Technologies","Action, Adventure","14 abr 2021","Boxed","69,45","95,5","138,5","95,5","-1.0",1.0,1.0,?,"","","58",
"Sony PS Vita","Games","Owned","Smart as...","United States of America","Official","SCEA","XDEV","Puzzle, Strategy","14 abr 2021","Boxed","10,36","10,74","12,12","10,74","-1.0",1.0,1.0,?,"","","72",
"Sony PS Vita","Games","Owned","Soul Sacrifice","United States of America","Official","Sony Computer Entertainment","SCE Studios Japan, Marvelous Entertainment","Action, RPG","14 abr 2021","Boxed","16,8","18,86","30,5","18,86","-1.0",1.0,1.0,?,"","","77",
"Sony PS Vita","Games","Owned","Spy Hunter","United States of America","Official","WB Games","TT Fusion","Action, Racing, First-person shooter","20 may 2024","Boxed","16,6","20,99","35,49","20,99","-1.0",1.0,1.0,?,"","","51",
"Sony PS Vita","Games","Owned","Street Fighter X Tekken","United States of America","Official","Capcom","Capcom","Fighting","14 abr 2021","Boxed","24,99","31,5","51,79","31,5","-1.0",1.0,1.0,?,"","","79",
"Sony PS Vita","Games","Owned","SUPERBEAT: XONiC","United States of America","Official","Arc System Works Co., Ltd.","Nurijoy","Action, Music","21 mar 2026","New","17,55","22,64","29,5","29,5","-1.0",?,?,?,"","","81",
"Sony PS Vita","Games","Owned","Sword Art Online: Lost Song","United States of America","Official","Bandai Namco of America","Bandai America, Inc.","RPG","14 abr 2021","Boxed","14,89","15,91","21,49","15,91","-1.0",0.9,1.0,?,"","","70",
"Sony PS Vita","Games","Owned","Tearaway","United States of America","Official","Sony Computer Entertainment America","Media Molecule","Platformer","14 abr 2021","Boxed","20,73","25,49","29,49","25,49","-1.0",1.0,1.0,?,"","","87",
"Sony PS Vita","Games","Owned","Terraria","United States of America","Official","505 Games","505 Games","Action, Adventure, Strategy","14 abr 2021","Boxed","24,22","25,74","35,47","25,74","-1.0",1.0,0.9,?,"","","85",
"Sony PS Vita","Games","Owned","LEGO Movie Videogame","United States of America","Official","WB Games","WB Games","Action, Adventure","14 abr 2021","CIB","9,78","10,47","15,48","10,47","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PS Vita","Games","Owned","Walking Dead: A Telltale Games Series - The Complete First Season","United States of America","Official","Sony","Telltale Games","Adventure","14 abr 2021","Boxed","15,73","20,45","37,04","20,45","-1.0",1.0,1.0,?,"","","82",
"Sony PS Vita","Games","Owned","Wolf Among Us","United States of America","Official","Telltale Games","Telltale Games","Action, Adventure, Point & Click","14 abr 2021","Boxed","16,52","16,79","20,5","16,79","-1.0",1.0,1.0,?,"","","Missing Field",
"Sony PS Vita","Games","Owned","Touch My Katamari","United States of America","Official","Bandai Namco Entertainment","Bandai Namco Entertainment","Action, Adventure","14 abr 2021","Boxed","28,49","43,07","60,5","39,46","-1.0",1.0,1.0,?,"","","69",
"Sony PS Vita","Games","Owned","Toukiden: Kiwami","United States of America","Official","Koei Tecmo","Omega Force","Action","14 abr 2021","Boxed","19,36","22,53","36,46","22,53","-1.0",0.9,1.0,?,"","","82",
"Sony PS Vita","Games","Owned","Ultimate Marvel Vs. Capcom 3","United States of America","Official","Capcom","Capcom","Action, Fighting","14 abr 2021","Boxed","20,45","26,33","42,97","26,33","-1.0",1.0,1.0,?,"","","80",
"Sony PS Vita","Games","Owned","Uncharted: Golden Abyss","United States of America","Official","Sony Computer Entertainment America, Inc.","Bend Studio","Action, Adventure","14 abr 2021","Boxed","23,5","30,49","63,36","30,49","-1.0",1.0,1.0,?,"","","80",
"Sony PS Vita","Games","Owned","Unit 13","United States of America","Official","Sony Computer Entertainment America","Zipper Interactive","Action, First-person shooter","14 abr 2021","Boxed","15,44","19,52","30,12","19,52","-1.0",1.0,1.0,?,"","","71",
"Sony PS Vita","Games","Owned","Valhalla Knights 3","United States of America","Official","Marvelous","K2 LLC","RPG","14 abr 2021","Boxed","25,46","30,98","49,67","30,98","-1.0",1.0,1.0,?,"","","48",
"Sony PS Vita","Games","Owned","Velocity 2X: Critical Mass Edition","United States of America","Official","FuturLab","FuturLab","First-person shooter","14 abr 2021","Boxed","50,49","50,49","61,36","50,49","-1.0",1.0,1.0,?,"","","Missing Field",
"Sony PS Vita","Games","Owned","Virtua Tennis 4: World Tour Edition","United States of America","Official","Sega","Sega","Sports","14 abr 2021","Boxed","19,5","21,73","44,53","21,73","-1.0",1.0,1.0,?,"","","77",
"Sony PS Vita","Games","Owned","Wipeout 2048","United States of America","Official","Sony Computer Entertainment America","Sony Studio Liverpool","Racing","14 abr 2021","Boxed","18","23,49","38,08","23,49","-1.0",0.9,1.0,?,"","","79",
"Sony PS Vita","Games","Owned","Yomawari: Midnight Shadows","United States of America","Official","Nippon Ichi Software Inc.","Nippon Ichi Software Inc.","Horror","14 abr 2021","Boxed","31,95","40,5","52,65","40,5","-1.0",1.0,0.9,?,"","","Missing Field",
"Sony PS Vita","Games","Owned","Zero Escape: Virtue's Last Reward","United States of America","Official","Aksys Games","Chunsoft","Adventure, Puzzle, Visual Novel","14 abr 2021","New","14,94","15,46","22,27","22,27","-1.0",?,1.0,?,"","","84",
"SNES/Super Famicom","Games","Owned","Campeonato Brasileiro 95","","","Missing Field","Missing Field","Missing Field","15 abr 2021","Loose","-1.0", "-1.0", "-1.0", "-1.0","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","E. Super Donkey Kong","","","Missing Field","Missing Field","Missing Field","15 abr 2021","Loose","-1.0", "-1.0", "-1.0", "-1.0","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Addams Family Values","United States of America","Official","Ocean Software Ltd.","Ocean Software Ltd., Enigma Variations Ltd","Action, RPG","15 abr 2021","Loose","23,34","73,53","190,55","23,34","-1.0",0.5,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Aero Fighters","United States of America","Official","Tecmo","Video System Co., Ltd.","Shoot 'em up","15 abr 2021","Loose","2.119,3","3.498,49","4.125,5","2.119,3","-1.0",0.4,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Aero the Acro-Bat 2","United States of America","Official","SUNSOFT","Iguana Entertainment","Platformer","15 abr 2021","Loose","60,5","292,77","108,95","60,5","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Animaniacs","United States of America","Official","Konami","Konami","Platformer","21 feb 2025","Loose","15,55","55,49","130,32","15,55","-1.0",0.5,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Art of Fighting","United States of America","Official","TAKARA Co., Ltd.","Monolith Software, Inc.","Fighting","15 abr 2021","Loose","12,01","50,49","188,84","12,01","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Batman Forever","United States of America","Official","Acclaim Entertainment, Inc.","Probe Entertainment","Action","15 abr 2021","Boxed","10,66","33,74","230,49","28,28","-1.0",1.0,0.9,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Batman Returns","United States of America","Official","Konami","Konami","Action, Fighting","15 abr 2021","Loose","30,24","107,06","341,5","30,24","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Battle Clash","United States of America","Official","Nintendo","Intelligent Systems Co., Ltd.","First-person shooter","15 abr 2021","Loose","7,31","30,5","70,48","7,31","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Battletoads & Double Dragon","United States of America","Official","Tradewest, Inc.","Rare, Ltd.","Action, Fighting","15 abr 2021","Loose","28,99","140,19","447,5","28,99","-1.0",0.5,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Bazooka Blitzkrieg","United States of America","Official","Bandai Co., Ltd.","Bandai Co., Ltd.","First-person shooter","15 abr 2021","Loose","40,5","82,7","122","40,5","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Beavis and Butt-head","United States of America","Official","Viacom New Media","Realtime Associates, Inc.","Action","15 abr 2021","Loose","19,48","78,31","250,18","19,48","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Bugs Bunny Rabbit Rampage","United States of America","Official","SUNSOFT","Viacom New Media","Platformer","15 abr 2021","Loose","14,16","33","76,56","14,16","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Captain Commando","United States of America","Official","Capcom","Capcom","Action, Fighting, Platformer","15 abr 2021","Loose","178,83","989,1","3.164,5","178,83","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Chuck Rock","United States of America","Official","Sony Imagesoft","Core Design Ltd.","Adventure","15 abr 2021","Loose","13,38","44,56","102,38","13,38","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Contra III: The Alien Wars","United States of America","Official","Konami","Konami","Action, Platformer, Shoot 'em up","15 abr 2021","Loose","46,69","150,79","400,5","46,69","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Daffy Duck: The Marvin Missions","United States of America","Official","SUNSOFT","ICOM Simulations, Inc.","Action, Adventure","15 abr 2021","Loose","16,77","61,84","364,93","16,77","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Donkey Kong Country","United States of America","Official","Nintendo of America, Inc.","Rare, Ltd.","Platformer","15 abr 2021","Loose","20,63","77,19","456,75","20,63","-1.0",0.5,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Donkey Kong Country 2: Diddy's Kong Quest","United States of America","Official","Nintendo of America, Inc.","Rare, Ltd.","Platformer","15 abr 2021","Loose","24,49","100,4","407,85","24,49","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Donkey Kong Country 3: Dixie Kong's Double Trouble!","United States of America","Official","Nintendo of America, Inc.","Rare, Ltd.","Platformer","15 abr 2021","Loose","35,5","115,01","394,47","35,5","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Earthworm Jim","United States of America","Official","Playmates Interactive Entertainment, Inc.","Shiny Entertainment, Inc.","Action, Platformer","15 abr 2021","Loose","35,5","115,19","367,5","35,5","-1.0",0.5,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Earthworm Jim 2","United States of America","Official","Playmates Interactive Entertainment, Inc.","Shiny Entertainment, Inc.","Action, Adventure, Platformer","15 abr 2021","Loose","30,49","100,5","510,5","30,49","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","F-Zero","United States of America","Official","Nintendo of America, Inc.","Nintendo EAD","Racing","15 abr 2021","Loose","18,16","65,45","114","18,16","-1.0",?,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Fatal Fury 2","United States of America","Official","TAKARA Co., Ltd.","SNK","Fighting","15 abr 2021","Loose","20,98","68","173,35","20,98","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","FIFA International Soccer","United States of America","Official","Laguna GmbH","EA Sports","Sports","16 feb 2025","Loose","9,98","35,49","325,5","9,98","-1.0",1.0,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Final Fight","United States of America","Official","Capcom","Capcom","Action, Fighting","15 abr 2021","Loose","19,23","80,5","367,29","19,23","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Final Fight 3","United States of America","Official","Capcom","Capcom","Action, Fighting","5 jul 2024","Loose","186,78","580,58","1.856,5","186,78","-1.0",1.0,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Flashback: The Quest for Identity","United States of America","Official","SUNSOFT","Delphine Software International","Action, Adventure","15 abr 2021","Boxed","17,02","55,47","168","35,02","-1.0",1.0,0.9,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","George Foreman's KO Boxing","United States of America","Official","Acclaim Entertainment, Inc.","Beam Software","Sports","15 abr 2021","Loose","7,51","29,78","94,5","7,51","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Harley's Humongous Adventure","United States of America","Official","Hi-Tech Expressions, Inc.","Visual Concepts","Platformer","15 abr 2021","Loose","13,5","43,63","138,5","13,5","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Head-On Soccer","United States of America","Official","U.S. Gold Ltd.","U.S. Gold Ltd.","Sports","24 oct 2024","Loose","15,49","169,67","217,34","15,49","-1.0",1.0,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Home Alone","United States of America","Official","THQ","Imagineering Inc.","Platformer","15 abr 2021","Loose","18,23","60,86","700,5","18,23","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","International Superstar Soccer","United States of America","Official","Konami","Konami","Sports","15 abr 2021","Loose","158,28","900,49","2.880,5","158,28","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","International Superstar Soccer Deluxe","United States of America","Official","Konami","Konami","Sports","15 abr 2021","Loose","125,47","450,45","1.440,5","125,47","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Joe & Mac","United States of America","Official","Data East Corporation","Data East Corporation","Action","15 abr 2021","Loose","17,48","88","280,5","17,48","-1.0",?,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Jungle Strike","United States of America","Official","Electronic Arts","Gremlin Interactive Ltd.","Action, Flight Sim","15 abr 2021","Loose","10,5","24","68,18","10,5","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Jurassic Park","United States of America","Official","Ocean Software Ltd.","Ocean Software Ltd.","Action, Adventure","16 feb 2025","Loose","13,27","41,52","150,5","13,27","-1.0",1.0,?,?,"","","Missing Field",
