Platform,Category,UserRecordType,Title,Country,ReleaseType,Publisher,Developer,Genre,CreatedAt,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Notes,Tags,metacritic
"Sony PlayStation 2","Games","Owned","Super Dragon Ball Z","United States of America","Official","Namco","Arika Co., Ltd.","Fighting","16 abr 2021","Loose","12,37","24,56","100,28","12,37","-1.0",?,?,?,"","","72",
"Sony PlayStation 2","Games","Owned","Syphon Filter: Dark Mirror","United States of America","Official","Sony Computer Entertainment","Sony Bend Studio","Stealth, Third-person shooter","16 abr 2021","Loose","6,3","7,87","10,83","6,3","-1.0",?,?,?,"","","70",
"Sony PlayStation 2","Games","Owned","Syphon Filter: The Omega Strain","United States of America","Official","SCE","Sony Computer Entertainment","Action, Third-person shooter","16 abr 2021","Loose","8,71","9,96","15,45","8,71","-1.0",?,?,?,"","","65",
"Sony PlayStation 2","Games","Owned","Tekken 4","United States of America","Official","Namco","Namco","Fighting","16 abr 2021","Loose","9,03","16,48","95,47","9,03","-1.0",?,?,?,"","","79",
"Sony PlayStation 2","Games","Owned","Lord of the Rings: The Third Age","United States of America","Official","EA Games","EA","RPG","16 abr 2021","Loose","18,3","21,47","77,28","18,3","-1.0",?,?,?,"","","73",
"Sony PlayStation 2","Games","Owned","Thrillville","United States of America","Official","LucasArts","Frontier Developments","Missing Field","16 abr 2021","Loose","4,59","6,86","14,47","4,59","-1.0",?,?,?,"","","69",
"Sony PlayStation 2","Games","Owned","Toy Story 3","United States of America","Official","Disney Interactive","Asobo Studio","Action, Adventure","16 abr 2021","Loose","12,62","15,05","17,59","12,62","-1.0",?,?,?,"","","Missing Field",
"Sony PlayStation 2","Games","Owned","Trigger Man","United States of America","Official","Crave Entertainment","Point of View, Inc.","Action, First-person shooter","16 abr 2021","Loose","3,7","6,49","9,39","3,7","-1.0",?,?,?,"","","32",
"Sony PlayStation 2","Games","Owned","Twisted Metal: Black & Twisted Metal: Black Online","United States of America","Official","Sony Computer Entertainment","Incognito Entertainment","Action, Vehicle Sim","16 abr 2021","CIB","15,61","18,96","35,28","18,96","-1.0",0.3,0.4,0.3,"","","Missing Field",
"Nintendo GameCube","Games","Owned","Batman Begins","United States of America","Official","EA Games","Eurocom","Action, Adventure","16 abr 2021","Loose","18,55","21,54","72,73","18,55","-1.0",?,?,?,"","","66",
"Nintendo GameCube","Games","Owned","Beach Spikers: Virtua Beach Volleyball","United States of America","Official","Sega","Sega AM2 R&D Division","Sports","16 abr 2021","Loose","19,91","28,99","65,5","19,91","-1.0",?,?,?,"","","76",
"Nintendo GameCube","Games","Owned","BeyBlade VForce: Super Tournament Battle","United States of America","Official","Atari SA","Takara","Action, RPG","16 abr 2021","CIB","9,94","13,29","50,44","13,29","-1.0",?,?,?,"","","33",
"Nintendo GameCube","Systems","Owned","Black GameCube System [Mario Party 7 Bundle]","United States of America","Official","Missing Field","Missing Field","Missing Field","1 jul 2025","Boxed","331,81","358","1.000,5","331,81","-1.0",0.5,0.5,?,"","","Missing Field",
"Nintendo GameCube","Games","Owned","Catwoman","United States of America","Official","Electronic Arts","Electronic Arts","Action, Adventure","16 abr 2021","Boxed","9,16","10,66","39,5","9,16","-1.0",?,?,?,"","","47",
"Nintendo GameCube","Games","Owned","Dragon Ball Z: Budokai","United States of America","Official","Atari SA","Dimps Corporation","Fighting","16 abr 2021","Boxed","13,41","18,94","76,72","13,41","-1.0",?,?,?,"","","65",
"Nintendo GameCube","Games","Owned","Fantastic 4","United States of America","Official","Activision","7 Studios","Action, Adventure, Beat 'em up","16 abr 2021","Loose","6,76","10,49","32,22","6,76","-1.0",?,?,?,"","","61",
"Nintendo GameCube","Games","Owned","FIFA Soccer 2002","United States of America","Official","Electronic Arts","Electronic Arts","Sports","16 abr 2021","Loose","6,45","9,26","15,7","6,45","-1.0",?,?,?,"","","81",
"Nintendo GameCube","Games","Owned","Ice Age 2: The Meltdown","United States of America","Official","Sierra","Vivendi Games","Action, Adventure","16 abr 2021","Boxed","6,99","10,49","30,29","7,26","-1.0",?,?,?,"","","67",
"Nintendo GameCube","Games","Owned","LEGO Star Wars: The Video Game","United States of America","Official","LucasArts Entertainment Company LLC","Griptonite Games","Action, Adventure","16 abr 2021","Boxed","10,5","14,18","55,5","10,5","-1.0",?,?,?,"","","Missing Field",
"Nintendo GameCube","Games","Owned","Marvel Nemesis: Rise of the Imperfects","United States of America","Official","Electronic Arts","Nihilistic Software","Action, Fighting","16 abr 2021","Boxed","14,42","19,69","70","14,42","-1.0",?,?,?,"","","54",
"Nintendo GameCube","Games","Owned","Pokémon XD - Gale of Darkness","United States of America","Official","Nintendo","Genius Sonority Inc.","Adventure, RPG, Strategy","16 abr 2021","CIB","181,56","222,43","702,7","222,43","-1.0",1.0,1.0,1.0,"","","64",
"Nintendo GameCube","Games","Owned","R: Racing Evolution","United States of America","Official","Namco","Namco","Racing","16 abr 2021","Boxed","13,47","25,49","58,51","23,47","-1.0",?,?,?,"","","67",
"Nintendo GameCube","Games","Owned","Rayman Arena","United States of America","Official","Ubisoft Entertainment","Ubisoft","Fighting","16 abr 2021","Boxed","14,86","20,48","60,47","15,56","-1.0",?,?,?,"","","60",
"Nintendo GameCube","Games","Owned","Shadow the Hedgehog","United States of America","Official","Sega","Sonic Team","Action","16 abr 2021","CIB","57,75","75,38","360,23","75,38","-1.0",0.6,0.6,0.6,"","","51",
"Nintendo GameCube","Games","Owned","Shrek Smash n' Crash Racing","United States of America","Official","Activision","Activision","Racing","16 abr 2021","Boxed","22,91","25,3","40,81","22,91","-1.0",?,?,?,"","","Missing Field",
"Nintendo GameCube","Games","Owned","SoulCalibur II","United States of America","Official","Namco","Project Soul","Action, Fighting, Sports","16 abr 2021","CIB","17,98","29,64","177,33","29,64","-1.0",0.6,0.6,0.6,"","","93",
"Nintendo GameCube","Games","Owned","Spider-Man 2 (Player's Choice)","United States of America","Official","Activision","Treyarch","Action, Adventure, Sandbox","16 abr 2021","Boxed","20,48","20,57","35","20,48","-1.0",?,?,?,"","","80",
"Nintendo GameCube","Games","Owned","Super Mario Sunshine [Player's Choice]","United States of America","Official","Nintendo","Nintendo","Adventure, Platformer, Family","16 abr 2021","CIB","46,49","46,49","117","46,49","-1.0",1.0,1.0,1.0,"","","92",
"Nintendo GameCube","Games","Owned","Super Smash Bros. Melee","United States of America","Official","Nintendo of America, Inc.","HAL Laboratory, Inc.","Fighting","16 abr 2021","Boxed","58,08","67","467,64","58,08","-1.0",?,?,?,"","","92",
"Nintendo GameCube","Games","Owned","Chronicles of Narnia: The Lion, the Witch and the Wardrobe","United States of America","Official","Buena Vista Games, Inc.","Traveller's Tales Ltd.","Action, Adventure","16 abr 2021","Boxed","7,49","7,88","32,54","7,88","-1.0",?,?,?,"","","71",
"Nintendo GameCube","Games","Owned","Incredibles: Rise of the Underminer","United States of America","Official","THQ","Heavy Iron Studios","Action, Adventure, Platformer","5 jul 2024","CIB","8,93","12,1","40,5","12,1","-1.0",1.0,1.0,1.0,"","","67",
"Nintendo GameCube","Games","Owned","Lord of the Rings: The Return of the King","United States of America","Official","Electronic Arts","Hypnos Entertainment","Action, Adventure","16 abr 2021","Boxed","16,93","27,58","67,01","26,92","-1.0",?,?,?,"","","84",
"Nintendo GameCube","Games","Owned","Viewtiful Joe: Red Hot Rumble","United States of America","Official","Capcom","Clover Studio","Fighting, Beat 'em up","16 abr 2021","Boxed","25,64","46,52","62,59","43,14","-1.0",?,?,?,"","","62",
"Nintendo GameCube","Games","Owned","WarioWare, Inc.: Mega Party Game$!","United States of America","Official","Nintendo","Nintendo R&D1","Action, Party","16 abr 2021","CIB","45,48","62,84","150,49","62,84","-1.0",1.0,1.0,1.0,"","","76",
"Nintendo GameCube","Controllers","Owned","Wavebird Wireless Controller","United States of America","Official","Nintendo","Missing Field","Missing Field","23 sept 2024","Loose","75,5","75,5","347,33","75,5","-1.0",1.0,?,?,"","","Missing Field",
"Nintendo GameCube","Games","Owned","X2: Wolverine's Revenge","United States of America","Official","Activision","GenePool Software","Action, Stealth","16 abr 2021","Loose","9,69","12,33","27,17","9,69","-1.0",?,?,?,"","","62",
"Nintendo Wii","Games","Owned","2010 FIFA World Cup South Africa","United States of America","Official","Electronic Arts","EA Sports","Sports","16 abr 2021","CIB","3,91","7,74","11,5","7,74","-1.0",?,?,?,"","","70",
"Nintendo Wii","Games","Owned","Call of Duty: Modern Warfare 3","United States of America","Official","Activision","Infinity Ward & Sledgehammer Games","First-person shooter","16 abr 2021","Boxed","6,1","9,39","15,06","9,38","-1.0",?,?,?,"","","70",
"Nintendo Wii","Games","Owned","Donkey Kong Country Returns","United States of America","Official","Nintendo of America, Inc.","Retro Studios","Action, Adventure, Platformer","16 abr 2021","CIB","12,83","14,75","26,5","14,75","-1.0",?,?,?,"","","87",
"Nintendo Wii","Games","Owned","FIFA Soccer 10","United States of America","Official","Electronic Arts","EA Canada","Sports","16 abr 2021","Boxed","5,45","6,16","13,95","5,45","-1.0",?,?,?,"","","75",
"Nintendo Wii","Games","Owned","FIFA Soccer 11","United States of America","Official","EA Sports","EA Sports","Sports","16 abr 2021","CIB","4,31","7,89","14,27","7,89","-1.0",?,?,?,"","","73",
"Nintendo Wii","Games","Owned","FlingSmash","United States of America","Official","Nintendo","Artoon Co., Ltd.","Action","16 abr 2021","CIB","4,5","7,98","11,54","7,98","-1.0",?,?,?,"","","48",
"Nintendo Wii","Games","Owned","G.I. Joe: The Rise of Cobra","United States of America","Official","EA Games","EA","First-person shooter","16 abr 2021","CIB","6,65","7,49","14,72","7,49","-1.0",?,?,?,"","","51",
"Nintendo Wii","Games","Owned","Ghost Squad","United States of America","Official","Sega","Polygon Magic","First-person shooter, Light Gun","16 abr 2021","CIB","9,43","14,29","22,94","14,29","-1.0",?,?,?,"","","69",
"Nintendo Wii","Games","Owned","Harry Potter and the Deathly Hallows, Part 1","United States of America","Official","Electronic Arts","EA Bright Light","Action","16 abr 2021","CIB","6,27","9,57","17,8","9,57","-1.0",?,?,?,"","","41",
"Nintendo Wii","Games","Owned","Kirby's Return To Dream Land","United States of America","Official","Nintendo","HAL Laboratory","Action","16 abr 2021","CIB","20,8","28,49","43,75","28,49","-1.0",0.6,0.6,0.6,"","","77",
"Nintendo Wii","Games","Owned","Mario Kart Wii","United States of America","Official","Nintendo of America, Inc.","Nintendo EAD","Racing","16 abr 2021","CIB","33,72","37,33","63,74","37,33","-1.0",?,?,?,"","","82",
"Nintendo Wii","Games","Owned","Mario Strikers Charged","United States of America","Official","Nintendo","Next Level Games","Sports","16 abr 2021","CIB","13,5","17,92","39,46","17,92","-1.0",?,?,?,"","","79",
"Nintendo Wii","Games","Owned","Metroid: Other M","United States of America","Official","Nintendo","Team Ninja","Action, Adventure, First-person shooter, Platformer","16 abr 2021","CIB","10,6","20,42","25,27","20,42","-1.0",0.6,0.6,0.6,"","","79",
"Nintendo Wii","Games","Owned","Monster 4x4: Stunt Racer","United States of America","Official","Ubisoft","Ubisoft","Racing","16 abr 2021","CIB","4,99","7,61","14,4","7,61","-1.0",0.3,?,?,"","","Missing Field",
"Nintendo Wii","Games","Owned","Mortal Kombat: Armageddon","United States of America","Official","Midway Games","JGI Entertainment","Action, Fighting","19 mar 2025","CIB","16,16","16,98","32,99","16,98","-1.0",1.0,1.0,1.0,"","","71",
"Nintendo Wii","Games","Owned","NBA 2K13","United States of America","Official","2K Sports","Visual Concepts","Sports","16 abr 2021","Loose","10,02","10,52","24,99","10,02","-1.0",?,?,?,"","","Missing Field",
"Nintendo Wii","Games","Owned","New Super Mario Bros. Wii","United States of America","Official","Nintendo of America, Inc.","Nintendo EAD","Platformer","16 abr 2021","New","24,67","27,47","54,38","54,38","-1.0",?,1.0,?,"","","87",
"Nintendo Wii","Games","Owned","Pro Evolution Soccer 2010","United States of America","Official","Konami","Konami","Sports","16 abr 2021","Loose","4,49","9,49","13,99","4,49","-1.0",?,?,?,"","","82",
"Nintendo Wii","Games","Owned","Pro Evolution Soccer 2011","United States of America","Official","Konami","Konami","Sports","16 abr 2021","CIB","7,76","7,99","15,49","7,99","-1.0",?,?,?,"","","78",
"Nintendo Wii","Games","Owned","Pro Evolution Soccer 2012","United States of America","Official","Konami","Konami","Sports","16 abr 2021","Loose","5,64","6,49","15,16","5,64","-1.0",?,?,?,"","","79",
"Nintendo Wii","Games","Owned","Pro Evolution Soccer 2013","United States of America","Official","Konami","Konami","Sports","16 abr 2021","Loose","7,48","8,02","14,72","7,48","-1.0",?,?,?,"","","Missing Field",
"Nintendo Wii","Games","Owned","Punch-Out!!","United States of America","Official","Nintendo","Next Level Games","Fighting, Sports","16 abr 2021","Boxed","29,61","35,49","70,44","29,61","-1.0",?,?,?,"","","86",
"Nintendo Wii","Games","Owned","Resident Evil 4: Wii Edition","United States of America","Official","Capcom","Capcom","Action, Adventure","16 abr 2021","Boxed","11,11","15,8","36","14,3","-1.0",?,?,?,"","","91",
"Nintendo Wii","Games","Owned","Star Wars The Clone Wars: Lightsaber Duels","United States of America","Official","LucasArts Entertainment Company LLC","Krome Studios Pty Ltd.","Action","16 abr 2021","CIB","4,38","5,9","10,82","5,9","-1.0",?,?,?,"","","56",
"Nintendo Wii","Games","Owned","Star Wars: The Force Unleashed","United States of America","Official","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","Action","16 abr 2021","Boxed","4,1","9,06","14,85","5,73","-1.0",?,?,?,"","","71",
"Nintendo Wii","Games","Owned","Super Mario Galaxy","United States of America","Official","Nintendo of America, Inc.","Nintendo EAD Tokyo","Action, Adventure, Platformer","16 abr 2021","CIB","16,75","17,39","45,47","17,39","-1.0",?,?,?,"","","97",
"Nintendo Wii","Games","Owned","Super Paper Mario [Nintendo Selects]","United States of America","Official","Nintendo","Intelligent Systems Co., Ltd.","Action, RPG, Platformer","16 abr 2021","CIB","15,37","16,03","30,5","16,03","-1.0",0.6,0.6,0.6,"","","85",
"Nintendo Wii","Games","Owned","Super Smash Bros. Brawl","United States of America","Official","Nintendo of America, Inc.","Game Arts, HAL Laboratory, Inc., Sora Ltd.","Fighting","16 abr 2021","Boxed","15,89","21,46","52,4","15,89","-1.0",?,?,?,"","","93",
"Nintendo Wii","Games","Owned","Legend of Zelda: Twilight Princess [Nintendo Selects]","United States of America","Official","Nintendo","Nintendo EAD","Action, Adventure, RPG","16 abr 2021","CIB","18,48","20,48","42","20,48","-1.0",0.6,0.6,0.6,"","","95",
"Nintendo Wii","Games","Owned","Transformers: Cybertron Adventures","United States of America","Official","Activision","Next Level Games","First-person shooter","16 abr 2021","Boxed","7,43","8,5","18,03","7,43","-1.0",?,?,?,"","","41",
"Nintendo Wii","Games","Owned","Ultimate Duck Hunting","United States of America","Official","Detn8 Games Ltd","Mid Carolina Media","First-person shooter","16 abr 2021","CIB","5,78","8,33","16,98","8,33","-1.0",?,?,?,"","","28",
"Nintendo Wii","Games","Owned","WarioWare: Smooth Moves","United States of America","Official","Nintendo","Intelligent Systems Co., Ltd.","Puzzle, Party","16 abr 2021","CIB","15,99","20,5","55,5","20,5","-1.0",1.0,1.0,1.0,"","","83",
"Nintendo Wii U","Games","Owned","007 Legends","United States of America","Official","Activision","Eurocom","Action, First-person shooter","16 abr 2021","CIB","20,42","23,49","35,42","23,49","-1.0",?,?,?,"","","Missing Field",
"Nintendo Wii U","Games","Owned","Assassin's Creed III","United States of America","Official","Ubisoft Entertainment","Ubisoft","Action, Adventure, Stealth","16 abr 2021","Boxed","7,58","7,59","15,46","7,58","-1.0",?,?,?,"","","85",
"Nintendo Wii U","Games","Owned","Batman: Arkham City [Armored Edition]","United States of America","Official","WB Games","Rocksteady","Action, Adventure, Fighting, Stealth","28 ene 2025","CIB","10,49","12,94","26,53","12,94","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Nintendo Wii U","Games","Owned","Captain Toad: Treasure Tracker [Special Edition with Amiibo]","United States of America","Official","Nintendo","Nintendo","Puzzle, Strategy","16 abr 2021","CIB","25,49","31,12","36,53","31,12","-1.0",?,?,?,"","","81",
"Nintendo Wii U","Games","Owned","Darksiders II","United States of America","Official","THQ","Vigil Games","Action, Adventure, Puzzle","28 ene 2025","CIB","12,2","14,05","35,47","14,05","-1.0",1.0,1.0,1.0,"","","85",
"Nintendo Wii U","Games","Owned","Disney Planes","United States of America","Official","Disney Interactive","Behaviour Interactive","Action, Adventure","16 abr 2021","CIB","7,08","11,51","16,53","11,51","-1.0",?,?,?,"","","51",
"Nintendo Wii U","Games","Owned","Donkey Kong Country: Tropical Freeze [Nintendo Selects]","United States of America","Official","Nintendo","Retro Studios","Adventure, Platformer","16 abr 2021","Boxed","10,5","10,96","18,75","10,5","-1.0",0.1,?,?,"","","83",
"Nintendo Wii U","Games","Owned","Kirby and the Rainbow Curse","United States of America","Official","Nintendo","HAL Laboratory","Platformer","16 abr 2021","CIB","23,49","24,4","51,74","24,4","-1.0",?,?,?,"","","73",
"Nintendo Wii U","Games","Owned","LEGO Marvel's Avengers","United States of America","Official","WB Games","TT Games","Action, Adventure","8 sept 2024","Boxed","8,49","9,77","12,41","8,49","-1.0",1.0,1.0,?,"","","69",
"Nintendo Wii U","Games","Owned","Mario & Sonic at the Sochi 2014 Olympic Winter Games","United States of America","Official","Nintendo","Sega","Sports, Family","8 sept 2024","Boxed","12,6","16,63","39,57","16,29","-1.0",1.0,1.0,1.0,"","","55",
"Nintendo Wii U","Games","Owned","Mario Party 10","United States of America","Official","Nintendo","Nintendo","Action, Adventure, Puzzle","8 sept 2024","CIB","17,55","18,94","53,37","18,94","-1.0",1.0,1.0,1.0,"","","66",
"Nintendo Wii U","Games","Owned","Mass Effect 3: Special Edition","United States of America","Official","Electronic Arts","BioWare, Straight Right","Action, RPG, First-person shooter","16 abr 2021","CIB","7,49","8,68","15,54","8,68","-1.0",?,?,?,"","","85",
"Nintendo Wii U","Games","Owned","Need for Speed: Most Wanted U","United States of America","Official","Electronic Arts","Criterion Games","Racing","7 sept 2021","CIB","14,41","14,44","45,45","14,44","-1.0",1.0,1.0,1.0,"","","86",
"Nintendo Wii U","Games","Owned","NES Remix Pack [Nintendo Selects]","United States of America","Official","Nintendo","indieszero","Action, Puzzle","16 abr 2021","Boxed","20,23","20,48","33,54","20,23","-1.0",?,?,?,"","","Missing Field",
"Nintendo Wii U","Games","Owned","New Super Mario Bros. U + New Super Luigi U","United States of America","Official","Nintendo","Nintendo EAD","Platformer","16 abr 2021","CIB","14,63","15,71","37,97","15,71","-1.0",?,?,?,"","","Missing Field",
"Nintendo Wii U","Games","Owned","Ninja Gaiden 3: Razor's Edge","United States of America","Official","Nintendo","Team Ninja, Tecmo","Action, Adventure, Fighting","16 abr 2021","CIB","9,61","10,98","10,5","10,98","-1.0",?,?,?,"","","69",
"Nintendo Wii U","Games","Owned","Nintendo Land","United States of America","Official","Nintendo","Nintendo","Action, Adventure, Racing, First-person shooter, Sports, Platformer","16 abr 2021","CIB","9,36","10,53","20,5","10,53","-1.0",?,?,?,"","","77",
"Nintendo Wii U","Games","Owned","Pikmin 3 [Nintendo Selects]","United States of America","Official","Nintendo","Nintendo","Action, Adventure, Puzzle, Strategy","16 abr 2021","CIB","10,69","14,56","24,5","14,56","-1.0",?,?,?,"","","87",
"Nintendo Wii U","Games","Owned","Rayman Legends","United States of America","Official","Ubisoft Entertainment","Ubisoft","Action, Platformer","16 abr 2021","Boxed","12,45","13,11","30,13","12,45","-1.0",?,?,?,"","","92",
"Nintendo Wii U","Games","Owned","Resident Evil: Revelations","United States of America","Official","Capcom","Capcom","First-person shooter, Horror","16 abr 2021","CIB","15,49","20,04","39,99","20,04","-1.0",?,?,?,"","","80",
"Nintendo Wii U","Games","Owned","Shovel Knight","United States of America","Official","Yacht Club Games","Yacht Club Games","Platformer","16 abr 2021","CIB","17,93","18,52","25,49","18,52","-1.0",?,?,?,"","","88",
"Nintendo Wii U","Games","Owned","Skylanders SuperChargers [Starter Pack]","United States of America","Official","Activision","Vicarious Visions","Action, Platformer","16 abr 2021","CIB","23,48","30,49","33,64","30,49","-1.0",?,?,?,"","","87",
"Nintendo Wii U","Games","Owned","Sonic & All-Stars Racing Transformed","United States of America","Official","Sega","Sumo Digital Ltd.","Racing","16 abr 2021","Boxed","10,4","13,49","23,45","10,4","-1.0",?,?,?,"","","78",
"Nintendo Wii U","Games","Owned","Sonic Boom: Rise of Lyric","United States of America","Official","Sega","Big Red Button Entertainment","Action, Adventure, Platformer","16 abr 2021","Boxed","15,62","19,48","58,69","15,62","-1.0",?,?,?,"","","32",
"Nintendo Wii U","Games","Owned","Sonic: Lost World","United States of America","Official","Sega","Sonic Team","Action, Platformer","16 abr 2021","Boxed","15,5","20,48","44,24","15,5","-1.0",?,?,?,"","","63",
"Nintendo Wii U","Games","Owned","Splatoon","United States of America","Official","Nintendo","Nintendo","Action, Third-person shooter","16 abr 2021","CIB","8,61","13,25","30,46","13,25","-1.0",?,?,?,"","","81",
"Nintendo Wii U","Games","Owned","SteamWorld Collection","United States of America","Official","Rising Star Games","Image & Form International AB","Action","16 abr 2021","CIB","28,82","31,49","51,5","31,49","-1.0",?,?,?,"","","Missing Field",
"Nintendo Wii U","Games","Owned","Super Mario 3D World (Nintendo Selects)","United States of America","Official","Nintendo","Nintendo","Platformer","16 abr 2021","CIB","9,43","10,49","18,2","10,49","-1.0",?,?,?,"","","93",
"Nintendo Wii U","Games","Owned","Super Mario Maker [Idea Book Bundle]","United States of America","Official","Nintendo","Nintendo","Sandbox, Platformer, Utility","16 abr 2021","CIB","11,26","11,89","22,49","11,89","-1.0",?,?,?,"","","88",
"Nintendo Wii U","Games","Owned","Super Smash Bros. for Wii U","United States of America","Official","Nintendo","Bandai Namco Entertainment, Sora Ltd.","Action, Sports, Platformer","16 abr 2021","CIB","10,5","12,49","30,24","12,49","-1.0",?,?,?,"","","92",
"Nintendo Wii U","Games","Owned","Legend of Zelda: Breath of the Wild","United States of America","Official","Nintendo","Nintendo, Monolith Soft","Action, Adventure, RPG","16 abr 2021","Boxed","16,94","19,48","45,41","16,94","-1.0",?,?,?,"","","96",
"Nintendo Wii U","Games","Owned","Legend of Zelda: The Wind Waker HD","United States of America","Official","Nintendo","Nintendo","Action, Adventure, RPG, Puzzle, Platformer","16 abr 2021","CIB","45,5","46,35","93,12","46,35","-1.0",?,?,?,"","","90",
"Nintendo Wii U","Games","Owned","Legend of Zelda: Twilight Princess HD","United States of America","Official","Nintendo","Tantalus Media, Nintendo EPD","Action, Adventure, RPG, Puzzle, Platformer","16 abr 2021","CIB","100,38","120,45","140,5","120,45","-1.0",?,?,?,"","","86",
"Nintendo Wii U","Games","Owned","Walking Dead: Survival Instinct","United States of America","Official","Activision","Terminal Reality, Inc.","First-person shooter","16 abr 2021","Boxed","12,7","15,97","31,75","12,7","-1.0",?,?,?,"","","Missing Field",
"Nintendo Wii U","Games","Owned","Watch Dogs","United States of America","Official","Ubisoft Entertainment","Ubisoft Montreal","Action, Adventure, Sandbox","16 abr 2021","Boxed","11,23","13,9","25,47","11,23","-1.0",?,?,?,"","","62",
"Nintendo Wii U","Systems","Owned","Wii U Console Deluxe: Mario & Luigi Edition","United States of America","Official","Nintendo","Missing Field","Missing Field","1 jul 2025","CIB","164,58","212,97","748,28","212,97","-1.0",0.6,0.6,0.6,"","","Missing Field",
"Nintendo Wii U","Systems","Owned","Wii U Console Deluxe: Mario Kart 8 Edition","United States of America","Official","Nintendo","Missing Field","Missing Field","1 jul 2025","CIB","152,5","248,27","347,5","248,27","-1.0",0.6,0.6,0.6,"","","Missing Field",
"Nintendo Wii U","Games","Owned","Xenoblade Chronicles X","United States of America","Official","Nintendo","Monolith Software, Inc.","Action, RPG","16 abr 2021","Boxed","13,49","15,5","28,08","13,71","-1.0",?,?,?,"","","84",
"Nintendo Wii U","Games","Owned","Yoshi's Woolly World","United States of America","Official","Nintendo","Nintendo","Platformer","16 abr 2021","CIB","14,61","17","70,48","17","-1.0",?,?,?,"","","78",
"Nintendo Game & Watch","Games","Owned","Mario's Cement Factory","","","Missing Field","Missing Field","Missing Field","16 abr 2021","Loose","-1.0", "-1.0", "-1.0", "-1.0","-1.0",1.0,?,?,"","","Missing Field",
"Nintendo Game & Watch","Systems","Owned","Game & Watch: The Legend of Zelda","United States of America","Official","Nintendo","Nintendo Co., Ltd.","Action, Adventure","24 nov 2025","CIB","46,41","52,5","57,5","52,5","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Nintendo Game & Watch","Systems","Owned","Mario's Cement Factory [ML-102]","United States of America","Official","Missing Field","Missing Field","Missing Field","1 may 2025","Loose","90,25","247,79","308,08","90,25","-1.0",1.0,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Batman: Arkham Asylum [Game of the Year Edition Platinum Hits]","United States of America","Official","Warner Bros. Interactive Entertainment","Rocksteady Studios Ltd","Action, Adventure, RPG, Puzzle","16 abr 2021","CIB","6,7","8,4","13,48","8,4","-1.0",?,?,?,"","","92",
"Microsoft Xbox 360","Games","Owned","Batman: Arkham Origins","United States of America","Official","WB Games","WB Games Montreal","Action, Adventure","16 abr 2021","Loose","22,83","24,98","45,07","22,83","-1.0",?,?,?,"","","74",
"Microsoft Xbox 360","Games","Owned","Battlefield 3","United States of America","Official","Electronic Arts","DiCE","First-person shooter","16 abr 2021","CIB","3,49","6,44","15,5","6,44","-1.0",?,?,?,"","","84",
"Microsoft Xbox 360","Games","Owned","Battlefield 3 [Premium Edition]","United Kingdom","Official","Electronic Arts","EA Dice","Action","16 abr 2021","CIB","3,99","4,65","20,21","4,65","-1.0",?,?,?,"","","84",
"Microsoft Xbox 360","Games","Owned","Call of Duty: Black Ops","United States of America","Official","Activision","Treyarch","First-person shooter","16 abr 2021","CIB","9,6","11,48","57,89","11,48","-1.0",?,?,?,"","","87",
"Microsoft Xbox 360","Games","Owned","Call of Duty: Black Ops I & II [Combo Pack]","United States of America","Official","Activision","Activision","First-person shooter","16 abr 2021","Boxed","24,05","25,45","63,4","24,05","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Crysis 2 [Limited Edition]","United Kingdom","Official","Electronic Arts","Crytek GmbH","Action, First-person shooter","16 abr 2021","Boxed","4,43","4,49","14,64","4,43","-1.0",?,?,?,"","","84",
"Microsoft Xbox 360","Games","Owned","Dance Central","United States of America","Official","MTV Games","Harmonix Music Systems","Music","16 abr 2021","Loose","3,59","5,33","10,21","3,59","-1.0",?,?,?,"","","82",
"Microsoft Xbox 360","Games","Owned","Dance Central 3","United States of America","Official","Harmonix Music Systems, Inc.","Backbone Entertainment","Music","16 abr 2021","Loose","9,48","10,49","19,48","9,48","-1.0",?,?,?,"","","86",
"Microsoft Xbox 360","Games","Owned","Dante's Inferno","United States of America","Official","Electronic Arts","Visceral Games","Action, Adventure","16 abr 2021","CIB","12,97","13,49","55,57","13,49","-1.0",?,?,?,"","","73",
"Microsoft Xbox 360","Games","Owned","Deca Sports Freedom","United States of America","Official","Hudson Entertainment, Inc.","Hudson","Sports","16 abr 2021","CIB","4,45","6,18","10,56","6,18","-1.0",?,?,?,"","","26",
"Microsoft Xbox 360","Games","Owned","Far Cry 3","United States of America","Official","Ubisoft Entertainment","Ubisoft","First-person shooter","16 abr 2021","CIB","6,72","8,64","16,98","8,64","-1.0",?,?,?,"","","91",
"Microsoft Xbox 360","Games","Owned","Far Cry 4","United States of America","Official","Ubisoft Entertainment","Ubisoft Montreal","Action, First-person shooter","16 abr 2021","Loose","5,61","9,18","13,9","5,61","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","FIFA 17","United Kingdom","Official","Electronic Arts","EA Canada","Sports","16 abr 2021","Loose","6,65","8,97","13,97","6,65","-1.0",?,?,?,"","","Missing Field",
